,estimated_delivery_price,best_bid_amount,best_ask_amount,underlying_index,bid_iv,ask_iv,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,state,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,strikePx,maturity,days_to_maturity,moneyness
537,65083.6,18.7,1.0,SYN.BTC-30AUG24,51.33,55.45,66413.6744,54.54,0.221,0.227,0.0,6.2,0.302,0.1715,0.1735,"[[0.227, 1.0], [0.229, 10.3], [0.231, 17.7]]","[[0.221, 18.7], [0.2205, 17.7]]",0.22484044,BTC-30AUG24-79000-P,0.2256,65083.6,71981306057,open,1718848590127,-123.33445,-37.42732,97.79592,2e-05,-0.72566,0.0,0.0,,,,79000.0,2024-08-30,70,-1.1895140679040639
538,65084.54,0.6,17.3,SYN.BTC-30AUG24,54.73,55.08,66414.9144,54.75,0.0335,0.034,0.0,199.9,0.0835,0.012,0.0345,"[[0.034, 17.3], [0.0345, 36.0], [0.035, 25.3], [0.036, 4.1], [0.0365, 23.6], [0.0385, 11.0]]","[[0.0335, 0.6], [0.033, 12.0], [0.0325, 54.8], [0.032, 28.3], [0.0315, 6.0]]",0.03675103,BTC-30AUG24-80000-C,0.0335,65084.54,71981355446,open,1718848591133,29.14834,-36.44715,94.86919,2e-05,0.25835,19541.49,8.3,-8.0,0.033,0.0375,80000.0,2024-08-30,70,1.2045487180511973
539,65084.54,15.5,1.0,SYN.BTC-30AUG24,51.48,55.74,66414.9144,54.75,0.2335,0.2395,0.0,4.8,0.315,0.1835,0.194,"[[0.2395, 1.0], [0.2435, 17.6], [0.246, 21.9]]","[[0.2335, 15.5], [0.233, 17.6]]",0.2371768,BTC-30AUG24-80000-P,0.2381,65084.54,71981306762,open,1718848591133,-127.02061,-36.44715,94.86919,2e-05,-0.74165,0.0,0.0,,,,80000.0,2024-08-30,70,-1.2045487180511973
540,65085.46,67.8,19.2,SYN.BTC-30AUG24,54.51,55.64,66415.9744,55.07,0.028,0.0295,0.0,196.7,0.0765,0.0095,0.0285,"[[0.0295, 19.2], [0.03, 50.5], [0.0315, 29.3], [0.033, 12.0]]","[[0.028, 67.8], [0.0275, 34.4], [0.027, 6.0]]",0.0319072,BTC-30AUG24-82000-C,0.0287,65085.46,71981356644,open,1718848592470,25.86521,-34.28457,88.72013,2e-05,0.22824,22904.96,12.1,-12.3077,0.0285,0.0325,82000.0,2024-08-30,70,1.2346427307705057
541,65092.81,19.5,15.7,SYN.BTC-30AUG24,51.33,58.82,66417.0956,55.07,0.2585,0.2685,0.0,2.6,0.341,0.2075,0.1845,"[[0.2685, 15.7], [0.269, 17.5]]","[[0.2585, 19.5], [0.258, 17.6]]",0.26234361,BTC-30AUG24-82000-P,0.2634,65092.81,71981306746,open,1718848593147,-134.20524,-34.28693,88.72622,2e-05,-0.77174,0.0,0.0,,,,82000.0,2024-08-30,70,-1.234621888524737
542,65094.21,92.8,22.0,SYN.BTC-30AUG24,54.86,56.07,66424.5644,55.46,0.024,0.0255,0.0,65.6,0.0705,0.0075,0.027,"[[0.0255, 22.0], [0.026, 61.4], [0.027, 4.5], [0.0275, 26.2], [0.029, 12.0], [0.0375, 2.0]]","[[0.024, 92.8], [0.0235, 35.9], [0.023, 6.0], [0.015, 1.0]]",0.02747278,BTC-30AUG24-84000-C,0.0247,65094.21,71981357321,open,1718848594153,22.94759,-32.13849,82.58335,2e-05,0.20171,176.1,0.1,0.0,0.027,0.027,84000.0,2024-08-30,70,1.2645924103342707
543,65094.2,17.5,17.5,SYN.BTC-30AUG24,51.02,59.89,66425.9278,55.46,0.284,0.295,0.0,0.5,0.3675,0.2325,0.2655,"[[0.295, 17.5]]","[[0.284, 17.5]]",0.28791984,BTC-30AUG24-84000-P,0.2893,65094.2,71981290220,open,1718848595161,-141.02674,-32.14142,82.59085,2e-05,-0.79827,0.0,0.0,,,,84000.0,2024-08-30,70,-1.2645664544259476
544,65094.2,33.3,16.0,SYN.BTC-30AUG24,55.28,56.12,66425.9278,55.64,0.0225,0.0235,0.0,0.3,0.0675,0.0065,0.0245,"[[0.0235, 16.0], [0.024, 47.0], [0.025, 10.8], [0.0255, 31.3], [0.027, 13.0]]","[[0.0225, 33.3], [0.022, 28.2], [0.0215, 6.0], [0.021, 26.9]]",0.02566109,BTC-30AUG24-85000-C,0.0229,65094.2,71981356460,open,1718848595163,21.58869,-31.03748,79.49192,2e-05,0.18942,0.0,0.0,,,,85000.0,2024-08-30,70,1.2796208169786376
545,65095.6,18.0,13.6,SYN.BTC-30AUG24,51.24,59.64,66425.9667,55.64,0.2975,0.3075,0.0,0.0,0.381,0.2455,,"[[0.3075, 13.6], [0.308, 17.4]]","[[0.2975, 18.0], [0.297, 17.4]]",0.30111347,BTC-30AUG24-85000-P,0.3025,65095.6,71981331371,open,1718848596169,-144.34067,-31.0377,79.4923,2e-05,-0.81058,0.0,0.0,,,,85000.0,2024-08-30,70,-1.2796200676143112
546,65095.47,111.0,26.2,SYN.BTC-30AUG24,55.16,56.46,66427.2856,55.88,0.0205,0.022,0.0,42.5,0.065,0.006,0.024,"[[0.022, 26.2], [0.0225, 40.9], [0.0235, 4.0], [0.024, 27.3], [0.025, 13.0], [0.05, 0.1]]","[[0.0205, 111.0], [0.02, 42.4], [0.0001, 0.1]]",0.02395289,BTC-30AUG24-86000-C,0.0213,65095.47,71981345911,open,1718848597175,20.33268,-29.9988,76.50546,2e-05,0.17812,157.08,0.1,0.0,0.024,0.024,86000.0,2024-08-30,70,1.2946487158584121
547,65093.51,17.4,17.4,SYN.BTC-30AUG24,50.87,60.48,66427.1322,55.88,0.3105,0.3215,0.0,2.2,0.3945,0.2585,0.2285,"[[0.3215, 17.4]]","[[0.3105, 17.4]]",0.31441059,BTC-30AUG24-86000-P,0.316,65093.51,71981290179,open,1718848598183,-147.54933,-29.99833,76.50443,2e-05,-0.82188,0.0,0.0,,,,86000.0,2024-08-30,70,-1.2946517055872542
548,65091.7,12.5,25.5,SYN.BTC-30AUG24,55.93,56.87,66424.97,56.3,0.018,0.019,0.0,90.2,0.06,0.0034,0.018,"[[0.019, 25.5], [0.0195, 41.4], [0.0205, 4.8], [0.021, 28.4], [0.022, 13.0]]","[[0.018, 12.5], [0.0175, 75.3], [0.017, 6.0], [0.0165, 28.6], [0.0001, 0.2]]",0.0209548,BTC-30AUG24-88000-C,0.0184,65091.7,71981353706,open,1718848599188,17.98847,-27.87522,70.55992,1e-05,0.15711,3432.09,2.7,-10.0,0.018,0.02,88000.0,2024-08-30,70,1.3248030070619528
549,65091.7,13.9,9.4,SYN.BTC-30AUG24,51.09,60.63,66424.97,56.3,0.338,0.348,0.0,1.0,0.422,0.285,0.2625,"[[0.348, 9.4], [0.3485, 17.4]]","[[0.338, 13.9], [0.3375, 17.4]]",0.34142315,BTC-30AUG24-88000-P,0.3432,65091.7,71981305056,open,1718848599189,-153.79737,-27.87522,70.55992,1e-05,-0.84289,0.0,0.0,,,,88000.0,2024-08-30,70,-1.3248030070619528
550,65090.47,13.0,26.0,SYN.BTC-30AUG24,56.33,57.35,66423.0178,56.73,0.0155,0.0165,0.0,220.7,0.0555,0.0009,0.0155,"[[0.0165, 26.0], [0.017, 37.5], [0.0175, 29.4], [0.018, 5.7], [0.0195, 14.0]]","[[0.0155, 13.0], [0.015, 75.7], [0.0145, 7.2], [0.014, 29.5], [0.01, 3.0], [0.0015, 0.5]]",0.01809967,BTC-30AUG24-90000-C,0.0159,65090.47,71981358586,open,1718848600196,15.91435,-25.83128,64.88358,1e-05,0.13863,12032.01,11.7,-13.8889,0.0155,0.018,90000.0,2024-08-30,70,1.35495198774302
551,65090.85,16.0,11.9,SYN.BTC-30AUG24,50.13,61.23,66421.65,56.73,0.365,0.3755,0.0,0.0,0.45,0.312,,"[[0.3755, 11.9], [0.376, 17.3]]","[[0.365, 16.0], [0.3645, 17.3]]",0.36857867,BTC-30AUG24-90000-P,0.3709,65090.85,71981341779,open,1718848601202,-159.77795,-25.82869,64.87682,1e-05,-0.86139,0.0,0.0,,,,90000.0,2024-08-30,70,-1.354979889840135
552,65098.02,121.3,51.0,SYN.BTC-30AUG24,56.31,57.99,66422.3567,57.21,0.013,0.0145,0.0,45.6,0.0515,0.0001,0.0155,"[[0.0145, 51.0], [0.015, 20.7], [0.0155, 30.3], [0.016, 4.1], [0.0175, 14.0], [0.023, 0.1], [0.0255, 1.0]]","[[0.013, 121.3], [0.0125, 9.0], [0.012, 30.3]]",0.0159623,BTC-30AUG24-92000-C,0.0138,65098.02,71981350585,open,1718848602211,14.10283,-23.92269,59.58519,1e-05,0.12256,101.09,0.1,0.0,0.0155,0.0155,92000.0,2024-08-30,70,1.3850758174017033
553,65101.49,19.3,12.4,SYN.BTC-30AUG24,50.05,62.19,66429.7811,57.21,0.393,0.4035,0.0,0.0,0.4785,0.339,,"[[0.4035, 12.4], [0.404, 17.3]]","[[0.393, 19.3], [0.3925, 17.3]]",0.39645193,BTC-30AUG24-92000-P,0.3987,65101.49,71981358753,open,1718848603217,-165.4799,-23.93748,59.62221,1e-05,-0.87735,0.0,0.0,,,,92000.0,2024-08-30,70,-1.3849210169985042
554,65101.49,37.3,27.4,SYN.BTC-30AUG24,57.06,58.28,66429.7811,57.58,0.0115,0.0125,0.0,32.6,0.0475,0.0001,0.012,"[[0.0125, 27.4], [0.013, 37.9], [0.0135, 31.0], [0.014, 4.9], [0.0155, 14.0], [0.024, 0.1]]","[[0.0115, 37.3], [0.011, 54.7], [0.0105, 9.5], [0.01, 31.0]]",0.01396573,BTC-30AUG24-94000-C,0.0119,65101.49,71981361908,open,1718848603217,12.45452,-22.00099,54.45282,1e-05,0.10796,4159.42,5.3,-11.1111,0.012,0.0135,94000.0,2024-08-30,70,1.4150279956289065
555,65102.37,12.6,8.5,SYN.BTC-30AUG24,49.23,62.79,66433.39,57.58,0.421,0.4315,0.0,0.0,0.507,0.3665,,"[[0.4315, 8.5], [0.432, 17.3]]","[[0.421, 12.6], [0.4205, 17.3]]",0.42446601,BTC-30AUG24-94000-P,0.4269,65102.37,71981341778,open,1718848604225,-171.03877,-22.00818,54.47046,1e-05,-0.892,0.0,0.0,,,,94000.0,2024-08-30,70,-1.4149511262333594
556,65102.74,108.8,15.0,SYN.BTC-30AUG24,57.0,58.28,66434.39,57.7,0.0105,0.0115,0.0,509.1,0.0455,0.0001,0.0115,"[[0.0115, 15.0], [0.012, 69.2], [0.0125, 10.8], [0.013, 36.1], [0.0145, 14.0], [0.0165, 10.3], [0.017, 10.5], [0.0175, 10.8], [0.018, 11.0], [0.0185, 11.3], [0.019, 11.5], [0.0195, 11.8], [0.02, 12.0], [0.0205, 12.3]]","[[0.0105, 108.8], [0.01, 9.0], [0.0095, 31.3]]",0.01296948,BTC-30AUG24-95000-C,0.011,65102.74,71981362013,open,1718848605232,11.67583,-21.02132,51.91611,1e-05,0.10107,3815.52,5.1,0.0,0.0115,0.0115,95000.0,2024-08-30,70,1.4299822727355516
557,65102.56,18.2,11.5,SYN.BTC-30AUG24,49.43,63.53,66434.8644,57.7,0.4355,0.446,0.0,1.0,0.521,0.3805,0.3435,"[[0.446, 11.5], [0.4465, 17.3]]","[[0.4355, 18.2], [0.435, 17.3]]",0.43847508,BTC-30AUG24-95000-P,0.441,65102.56,71981351650,open,1718848606240,-173.7742,-21.02213,51.91818,1e-05,-0.89892,0.0,0.0,,,,95000.0,2024-08-30,70,-1.4299720614768048
558,65102.56,47.3,52.1,SYN.BTC-30AUG24,58.27,59.87,66434.8644,58.99,0.0075,0.0085,0.0,186.7,0.0385,0.0001,0.009,"[[0.0085, 52.1], [0.009, 27.2], [0.0095, 36.9], [0.0105, 5.0], [0.011, 15.0], [0.012, 10.0], [0.0125, 10.3], [0.013, 10.5], [0.0135, 10.9], [0.014, 11.0], [0.0145, 11.3], [0.015, 11.5], [0.0155, 11.8], [0.016, 12.0], [0.0165, 12.3], [0.03, 1.0]]","[[0.0075, 47.3], [0.007, 57.2], [0.0065, 0.1], [0.006, 32.4], [0.0002, 0.1]]",0.00947108,BTC-30AUG24-100000-C,0.0079,65102.56,71981360989,open,1718848606238,8.7129,-17.22329,41.6043,1e-05,0.07513,58.7,0.1,0.0,0.009,0.009,100000.0,2024-08-30,70,1.5052337489229524
559,65105.72,30.4,17.3,SYN.BTC-30AUG24,46.77,65.77,66434.8567,58.99,0.5075,0.518,0.0,0.0,0.594,0.451,,"[[0.518, 17.3], [0.519, 12.1]]","[[0.5075, 30.4]]",0.51000329,BTC-30AUG24-100000-P,0.5131,65105.72,71981365307,open,1718848608022,-186.49823,-17.22343,41.60453,1e-05,-0.92487,0.0,0.0,,,,100000.0,2024-08-30,70,-1.505233923384078
560,65108.73,25.0,26.6,SYN.BTC-30AUG24,59.64,60.65,66438.3433,60.09,0.0055,0.006,0.0,108.4,0.0325,0.0001,0.006,"[[0.006, 26.6], [0.0065, 41.4], [0.007, 37.1], [0.0085, 16.0]]","[[0.0055, 25.0], [0.005, 56.8], [0.0042, 33.2], [0.004, 14.5]]",0.00697189,BTC-30AUG24-105000-C,0.0057,65108.73,71981361769,open,1718848608252,6.49238,-13.92184,33.01755,1e-05,0.05578,9287.4,20.3,-14.2857,0.006,0.007,105000.0,2024-08-30,70,1.5804126771475353
561,65110.51,19.1,10.8,SYN.BTC-30AUG24,0.0,69.08,66441.5844,60.09,0.58,0.5915,0.0,0.0,0.668,0.522,,"[[0.5915, 10.8], [0.592, 17.2]]","[[0.58, 19.1], [0.5795, 17.2]]",0.58253071,BTC-30AUG24-105000-P,0.5861,65110.51,71981325607,open,1718848609260,-198.47665,-13.92669,33.02899,1e-05,-0.9442,0.0,0.0,,,,105000.0,2024-08-30,70,-1.5803355827258085
562,65110.03,9.0,9.0,SYN.BTC-30AUG24,60.72,61.73,66443.5033,61.18,0.004,0.0044,0.0,192.2,0.0275,0.0001,0.005,"[[0.0044, 9.0], [0.0045, 25.8], [0.0046, 10.8], [0.0047, 12.3], [0.0048, 1.0], [0.0049, 3.7], [0.005, 13.0], [0.0055, 37.8], [0.007, 16.0], [0.02, 0.1], [0.15, 6.0]]","[[0.004, 9.0], [0.0039, 43.0], [0.0038, 12.0], [0.0035, 16.8], [0.0028, 33.6]]",0.00523272,BTC-30AUG24-110000-C,0.0042,65110.03,71981363931,open,1718848610266,4.88186,-11.25812,26.22506,0.0,0.04182,456.55,1.4,0.0,0.005,0.005,110000.0,2024-08-30,70,1.6555418443747232
563,65109.58,14.7,7.5,SYN.BTC-30AUG24,0.0,71.49,66443.05,61.18,0.6535,0.665,0.0,1.0,0.743,0.5935,0.55,"[[0.665, 7.5], [0.6655, 17.2]]","[[0.6535, 14.7], [0.653, 17.2]]",0.65581816,BTC-30AUG24-110000-P,0.6597,65109.58,71981325601,open,1718848611274,-209.85071,-11.25763,26.22389,0.0,-0.95819,0.0,0.0,,,,110000.0,2024-08-30,70,-1.6555531391168827
564,65109.58,13.0,11.0,SYN.BTC-30AUG24,61.95,62.89,66443.05,62.35,0.003,0.0033,0.0,120.6,0.024,0.0001,0.0036,"[[0.0033, 11.0], [0.0034, 26.0], [0.0035, 23.3], [0.0037, 3.3], [0.0038, 1.0], [0.0039, 4.1], [0.0041, 33.9], [0.0042, 13.0], [0.006, 16.0], [0.008, 0.1], [0.018, 0.1]]","[[0.003, 13.0], [0.0029, 9.0], [0.0028, 30.3], [0.0027, 12.0], [0.0024, 17.0], [0.0018, 33.9]]",0.00399014,BTC-30AUG24-115000-C,0.0031,65109.58,71981366739,open,1718848612115,3.73011,-9.1903,21.00656,0.0,0.03188,3784.32,16.1,-10.0,0.0036,0.004,115000.0,2024-08-30,70,1.7308055545312866
565,65109.34,17.2,17.2,SYN.BTC-30AUG24,0.0,75.67,66442.51,62.35,0.7265,0.74,0.0,0.0,0.819,0.6655,,"[[0.74, 17.2]]","[[0.7265, 17.2]]",0.72960218,BTC-30AUG24-115000-P,0.7339,65109.34,71981138704,open,1718848612280,-220.76298,-9.18984,21.00544,0.0,-0.96812,0.0,0.0,,,,115000.0,2024-08-30,70,-1.7308196213538594
566,65109.12,13.0,30.9,SYN.BTC-30AUG24,63.21,64.36,66442.4178,63.64,0.0023,0.0026,0.0,576.6,0.021,0.0001,0.0028,"[[0.0026, 30.9], [0.0027, 9.0], [0.0028, 9.0], [0.0029, 8.1], [0.003, 1.0], [0.0033, 34.1], [0.0035, 18.0], [0.0047, 16.0], [0.007, 0.1], [0.0075, 0.1], [0.0105, 15.0], [0.011, 3.0], [0.02, 0.1]]","[[0.0023, 13.0], [0.0022, 9.0], [0.0021, 25.0], [0.002, 3.5], [0.0017, 17.1], [0.0011, 34.1]]",0.00309127,BTC-30AUG24-120000-C,0.0024,65109.12,71981367193,open,1718848613287,2.91714,-7.63725,17.10021,0.0,0.0249,54.83,0.3,-3.4483,0.0027,0.0029,120000.0,2024-08-30,70,1.8060751545980016
567,65109.2,17.2,17.2,SYN.BTC-30AUG24,0.0,78.66,66442.34,63.65,0.801,0.8145,0.0,0.0,0.8955,0.7375,,"[[0.8145, 17.2]]","[[0.801, 17.2]]",0.80372992,BTC-30AUG24-120000-P,0.8085,65109.2,71981334713,open,1718848614294,-231.33625,-7.63737,17.10038,0.0,-0.9751,0.0,0.0,,,,120000.0,2024-08-30,70,-1.806077269403817
568,65110.48,15.7,5.5,BTC-27SEP24,0.0,169.35,66998.68,122.52,0.849,0.8525,0.0,2.8,0.8655,0.836,0.863,"[[0.8525, 5.5], [0.8535, 10.2], [0.8585, 21.0]]","[[0.849, 15.7], [0.843, 20.7], [0.01, 0.7], [0.0001, 1.0]]",0.85124309,BTC-27SEP24-10000-C,0.8508,65110.48,71981368135,open,1718848615304,27.08536,-0.37572,0.60873,0.0,0.99951,0.0,0.0,,,,10000.0,2024-09-27,98,0.14925667192249162
569,65110.48,0.0,16.2,BTC-27SEP24,0.0,130.91,66998.68,122.52,0.0,0.0002,0.0,399.6,0.015,0.0001,0.0002,"[[0.0002, 16.2], [0.0005, 3.9], [0.0006, 17.9], [0.0085, 15.0]]",[],0.00010048,BTC-27SEP24-10000-P,0.0001,65110.48,71981308160,open,1718848615301,-0.10699,-0.37572,0.60873,0.0,-0.00049,0.0,0.0,,,,10000.0,2024-09-27,98,-0.14925667192249162
570,65111.66,15.7,5.5,BTC-27SEP24,0.0,134.71,67000.07,103.65,0.7745,0.778,0.0,2.8,0.791,0.7615,0.793,"[[0.778, 5.5], [0.7785, 10.2], [0.784, 21.2]]","[[0.7745, 15.7], [0.7685, 20.2], [0.0001, 1.0]]",0.77692728,BTC-27SEP24-15000-C,0.7763,65111.66,71981307647,open,1718848616308,40.53429,-0.71832,1.37563,0.0,0.99881,0.0,0.0,,,,15000.0,2024-09-27,98,0.22388036311006837
571,65111.39,0.0,0.1,BTC-27SEP24,0.0,107.5,67001.32,103.65,0.0,0.0003,0.0,315.5,0.015,0.0001,0.0001,"[[0.0003, 0.1], [0.0006, 6.0], [0.0007, 13.0], [0.0009, 0.1], [0.0085, 15.0]]",[],0.00021337,BTC-27SEP24-15000-P,0.0002,65111.39,71978704290,open,1718848617314,-0.25421,-0.71825,1.37551,0.0,-0.00119,348.51,53.5,0.0,0.0001,0.0001,15000.0,2024-09-27,98,-0.2238761863199113
572,65107.48,5.4,5.5,BTC-27SEP24,0.0,121.18,67001.12,91.09,0.73,0.7335,0.0,2.0,0.7465,0.717,0.7535,"[[0.7335, 5.5], [0.734, 10.2], [0.739, 21.6]]","[[0.73, 5.4], [0.7295, 10.2], [0.7235, 22.4], [0.0001, 1.0]]",0.73227355,BTC-27SEP24-18000-C,0.7316,65107.48,71981366156,open,1718848618323,48.6668,-0.70073,1.5271,0.0,0.99867,0.0,0.0,,,,18000.0,2024-09-27,98,0.2686522255150362
573,65102.56,92.5,0.1,BTC-27SEP24,85.22,94.71,66996.85,91.09,0.0001,0.0003,0.0,71.8,0.015,0.0001,0.0003,"[[0.0003, 0.1], [0.0005, 4.6], [0.0008, 13.0], [0.002, 0.2], [0.0021, 0.1], [0.0022, 0.1], [0.0023, 0.1], [0.0024, 0.1], [0.0025, 0.1], [0.0026, 0.1], [0.0027, 0.1], [0.0029, 0.1], [0.009, 15.0]]","[[0.0001, 92.5]]",0.00021686,BTC-27SEP24-18000-P,0.0002,65102.56,71978704340,open,1718848619328,-0.27954,-0.70097,1.52762,0.0,-0.00133,0.0,0.0,,,,18000.0,2024-09-27,98,-0.2686693478872514
574,65101.32,5.5,5.5,BTC-27SEP24,0.0,116.1,66991.84,87.54,0.715,0.7185,0.0,3.6,0.7315,0.702,0.7385,"[[0.7185, 5.5], [0.719, 10.2], [0.724, 23.8]]","[[0.715, 5.5], [0.7145, 10.2], [0.7085, 24.6], [0.0001, 1.0]]",0.71747641,BTC-27SEP24-19000-C,0.7166,65101.32,71981357390,open,1718848620336,51.3726,-0.7064,1.60176,0.0,0.9986,0.0,0.0,,,,19000.0,2024-09-27,98,0.2836166315181073
575,65101.32,68.9,0.1,BTC-27SEP24,81.8,90.93,66991.84,87.54,0.0001,0.0003,0.0,149.0,0.015,0.0001,0.0003,"[[0.0003, 0.1], [0.0005, 9.2], [0.0008, 13.0], [0.0023, 0.1], [0.0024, 0.1], [0.0025, 0.1], [0.0026, 0.1], [0.0027, 0.1], [0.0028, 0.1], [0.009, 15.0], [0.2, 3.4]]","[[0.0001, 68.9]]",0.00030546,BTC-27SEP24-19000-P,0.0002,65101.32,71981258493,open,1718848620338,-0.29286,-0.7064,1.60176,0.0,-0.0014,0.0,0.0,,,,19000.0,2024-09-27,98,-0.2836166315181073
576,65100.54,5.5,5.5,BTC-27SEP24,0.0,111.06,66990.46,84.75,0.7,0.7035,0.0,79.8,0.7165,0.687,0.7148,"[[0.7035, 5.5], [0.704, 10.2], [0.7095, 24.0]]","[[0.7, 5.5], [0.6995, 10.2], [0.694, 23.1], [0.0001, 1.0]]",0.70260041,BTC-27SEP24-20000-C,0.7017,65100.54,71981331142,open,1718848621345,54.06032,-0.75314,1.764,0.0,0.99844,0.0,0.0,,,,20000.0,2024-09-27,98,0.29854997263789496
577,65100.95,92.8,14.0,BTC-27SEP24,78.57,92.37,66989.6,84.75,0.0001,0.0005,0.0,99.3,0.015,0.0001,0.0003,"[[0.0005, 14.0], [0.0006, 4.9], [0.0008, 13.0], [0.009, 15.0], [0.08, 1.0], [4.0, 30.0]]","[[0.0001, 92.8]]",0.00031525,BTC-27SEP24-20000-P,0.0002,65100.95,71981335518,open,1718848622350,-0.32441,-0.75319,1.76412,0.0,-0.00156,22.84,1.0,-25.0,0.0003,0.0004,20000.0,2024-09-27,98,-0.2985538053668032
578,65100.29,5.5,5.1,BTC-27SEP24,0.0,106.25,66989.92,81.09,0.685,0.6885,0.0,4.0,0.7015,0.672,0.7125,"[[0.6885, 5.1], [0.689, 10.2], [0.6945, 25.2]]","[[0.685, 5.5], [0.684, 10.2], [0.679, 24.5], [0.0001, 1.0]]",0.6876872,BTC-27SEP24-21000-C,0.6867,65100.29,71981372419,open,1718848623357,56.77996,-0.7238,1.77179,0.0,0.99844,0.0,0.0,,,,21000.0,2024-09-27,98,0.31347999818480154
579,65098.36,120.0,15.0,BTC-27SEP24,75.5,86.6,66989.19,81.09,0.0001,0.0004,0.0,41.3,0.015,0.0001,0.0002,"[[0.0004, 15.0], [0.0005, 12.7], [0.0006, 5.1], [0.0009, 13.0], [0.009, 15.0]]","[[0.0001, 120.0]]",0.00028772,BTC-27SEP24-21000-P,0.0002,65098.36,71981258529,open,1718848624366,-0.324,-0.72384,1.77189,0.0,-0.00157,1.3,0.1,0.0,0.0002,0.0002,21000.0,2024-09-27,98,-0.31348341426430143
580,65098.36,5.1,5.5,BTC-27SEP24,0.0,105.33,66989.19,79.19,0.6705,0.674,0.0,2.3,0.687,0.657,0.699,"[[0.674, 5.5], [0.6745, 10.2], [0.68, 24.0]]","[[0.6705, 5.1], [0.6695, 10.2], [0.664, 23.3], [0.0001, 1.0]]",0.67284527,BTC-27SEP24-22000-C,0.6718,65098.36,71981366171,open,1718848624364,59.44119,-0.82221,2.0611,0.0,0.99815,4893.05,0.1,0.0,0.699,0.699,22000.0,2024-09-27,98,0.3284111958959348
581,65096.1,0.1,22.2,BTC-27SEP24,77.45,85.39,66987.2,79.19,0.0002,0.0005,0.0,117.8,0.015,0.0001,0.0004,"[[0.0005, 22.2], [0.0006, 8.0], [0.0007, 4.8], [0.0009, 13.0], [0.009, 15.0]]","[[0.0002, 0.1], [0.0001, 130.0]]",0.00033153,BTC-27SEP24-22000-P,0.0002,65096.1,71981258535,open,1718848625372,-0.38205,-0.82235,2.06146,0.0,-0.00185,0.0,0.0,,,,22000.0,2024-09-27,98,-0.3284209520624836
582,65096.09,5.5,5.5,BTC-27SEP24,0.0,101.04,66984.95,76.8,0.6555,0.659,0.0,2.4,0.673,0.642,0.6835,"[[0.659, 5.5], [0.6595, 10.2], [0.6645, 21.1]]","[[0.6555, 5.5], [0.6545, 10.2], [0.6495, 20.7], [0.0001, 1.0]]",0.65809761,BTC-27SEP24-23000-C,0.6569,65096.09,71981366836,open,1718848626380,62.11869,-0.87851,2.27068,0.0,0.99794,0.0,0.0,,,,23000.0,2024-09-27,98,0.34336071012966346
583,65094.82,0.1,12.8,BTC-27SEP24,74.49,82.14,66985.02,76.8,0.0002,0.0005,0.0,163.9,0.015,0.0001,0.0003,"[[0.0005, 12.8], [0.0006, 8.0], [0.0007, 3.9], [0.001, 13.0], [0.0015, 0.2], [0.009, 15.0]]","[[0.0002, 0.1], [0.0001, 135.0]]",0.00046961,BTC-27SEP24-23000-P,0.0003,65094.82,71981295473,open,1718848627388,-0.4237,-0.87848,2.27062,0.0,-0.00206,0.0,0.0,,,,23000.0,2024-09-27,98,-0.3433603513143685
584,65094.77,5.5,5.4,BTC-27SEP24,0.0,96.87,66983.58,76.8,0.6405,0.644,0.0,0.5,0.659,0.627,0.264,"[[0.644, 5.4], [0.6445, 10.2]]","[[0.6405, 5.5], [0.6395, 10.2], [0.311, 1.0], [0.0001, 1.0]]",0.64325038,BTC-27SEP24-24000-C,0.6421,65094.77,71981367568,open,1718848628393,64.66961,-1.18511,3.06317,0.0,0.99714,0.0,0.0,,,,24000.0,2024-09-27,98,0.3582967646697892
585,65092.65,0.6,8.0,BTC-27SEP24,74.69,80.74,66983.38,76.8,0.0003,0.0006,0.0,150.3,0.015,0.0001,0.0004,"[[0.0006, 8.0], [0.0007, 12.5], [0.0008, 4.4], [0.001, 13.0], [0.009, 15.0], [0.01, 0.1]]","[[0.0003, 0.6], [0.0002, 9.1], [0.0001, 137.7]]",0.00050812,BTC-27SEP24-24000-P,0.0004,65092.65,71981258521,open,1718848629400,-0.59203,-1.1851,3.06317,0.0,-0.00286,2.6,0.1,0.0,0.0004,0.0004,24000.0,2024-09-27,98,-0.35829783447774655
586,65092.64,5.5,5.0,BTC-27SEP24,0.0,92.91,66981.18,75.81,0.6255,0.629,0.0,27.6,0.6455,0.6115,0.6555,"[[0.629, 5.0], [0.6295, 10.2], [0.635, 22.9]]","[[0.6255, 5.5], [0.6245, 10.2], [0.6195, 22.8], [0.0001, 1.0]]",0.62839565,BTC-27SEP24-25000-C,0.6273,65092.64,71981373288,open,1718848630406,67.24264,-1.42587,3.73343,0.0,0.99643,0.0,0.0,,,,25000.0,2024-09-27,98,0.373239169569721
